mu_DM,sigma_DM,beta_DM,A
12.775862068965518,0.2413793103448276,1.9482758620689655,0.281561488699533
12.775862068965518,0.2413793103448276,1.9827586206896552,0.28116589909690454
12.775862068965518,0.2413793103448276,2.0172413793103448,0.2807558144542517
12.775862068965518,0.2413793103448276,2.0517241379310347,0.28033134788549013
12.775862068965518,0.2413793103448276,2.086206896551724,0.27989278844089294
12.775862068965518,0.2413793103448276,2.1206896551724137,0.2794405919018717
12.775862068965518,0.2413793103448276,2.155172413793103,0.27897536844435916
12.775862068965518,0.2413793103448276,2.189655172413793,0.27849786757380496
12.775862068965518,0.2413793103448276,2.2241379310344827,0.278008960811759
12.775862068965518,0.2413793103448276,2.2586206896551726,0.277509622671476
12.775862068965518,0.2413793103448276,2.293103448275862,0.27700091049538333
12.775862068965518,0.2413793103448276,2.3275862068965516,0.27648394373989515
12.775862068965518,0.2413793103448276,2.362068965517241,0.2759598832826498
12.775862068965518,0.2413793103448276,2.396551724137931,0.2754299112951151
12.775862068965518,0.2413793103448276,2.4310344827586206,0.27489521217179913
12.775862068965518,0.2413793103448276,2.4655172413793105,0.2743569549392765
12.775862068965518,0.2413793103448276,2.5,0.27381627748743914
12.775862068965518,0.2517241379310345,1.5,0.28489433791948876
12.775862068965518,0.2517241379310345,1.5344827586206897,0.2846075426859293
12.775862068965518,0.2517241379310345,1.5689655172413792,0.2843184609812838
12.775862068965518,0.2517241379310345,1.603448275862069,0.2840257955880467
12.775862068965518,0.2517241379310345,1.6379310344827587,0.28372826767798004
12.775862068965518,0.2517241379310345,1.6724137931034484,0.28342463632832166
12.775862068965518,0.2517241379310345,1.706896551724138,0.28311371752666503
12.775862068965518,0.2517241379310345,1.7413793103448276,0.2827944023125207
12.775862068965518,0.2517241379310345,1.7758620689655173,0.2824656737046193
12.775862068965518,0.2517241379310345,1.8103448275862069,0.28212662207220646
12.775862068965518,0.2517241379310345,1.8448275862068966,0.2817764586280886
12.775862068965518,0.2517241379310345,1.8793103448275863,0.2814145267515664
12.775862068965518,0.2517241379310345,1.9137931034482758,0.281040310891312
12.775862068965518,0.2517241379310345,1.9482758620689655,0.2806534428512031
12.775862068965518,0.2517241379310345,1.9827586206896552,0.2802537053246494
12.775862068965518,0.2517241379310345,2.0172413793103448,0.27984103261324017
12.775862068965518,0.2517241379310345,2.0517241379310347,0.2794155085405978
12.775862068965518,0.2517241379310345,2.086206896551724,0.2789773616493399
12.775862068965518,0.2517241379310345,2.1206896551724137,0.2785269578444301
12.775862068965518,0.2517241379310345,2.155172413793103,0.27806479071659285
12.775862068965518,0.2517241379310345,2.189655172413793,0.27759146984193683
12.775862068965518,0.2517241379310345,2.2241379310344827,0.27710770740540963
12.775862068965518,0.2517241379310345,2.2586206896551726,0.27661430353427163
12.775862068965518,0.2517241379310345,2.293103448275862,0.27611213075174457
12.775862068965518,0.2517241379310345,2.3275862068965516,0.27560211796971196
12.775862068965518,0.2517241379310345,2.362068965517241,0.2750852344326662
12.775862068965518,0.2517241379310345,2.396551724137931,0.27456247400392986
12.775862068965518,0.2517241379310345,2.4310344827586206,0.27403484015077223
12.775862068965518,0.2517241379310345,2.4655172413793105,0.27350333193955073
12.775862068965518,0.2517241379310345,2.5,0.2729689312978135
12.775862068965518,0.2620689655172414,1.5,0.28410255272239116
12.775862068965518,0.2620689655172414,1.5344827586206897,0.28380170892986495
12.775862068965518,0.2620689655172414,1.5689655172413792,0.2834985259030468
12.775862068965518,0.2620689655172414,1.603448275862069,0.2831918691293736
12.775862068965518,0.2620689655172414,1.6379310344827587,0.2828806259676243
12.775862068965518,0.2620689655172414,1.6724137931034484,0.2825637216821655
12.775862068965518,0.2620689655172414,1.706896551724138,0.28224013484778093
12.775862068965518,0.2620689655172414,1.7413793103448276,0.281908911860731
12.775862068965518,0.2620689655172414,1.7758620689655173,0.2815691803023013
12.775862068965518,0.2620689655172414,1.8103448275862069,0.2812201609163652
12.775862068965518,0.2620689655172414,1.8448275862068966,0.2808611779835856
12.775862068965518,0.2620689655172414,1.8793103448275863,0.28049166790219776
12.775862068965518,0.2620689655172414,1.9137931034482758,0.28011118581887984
12.775862068965518,0.2620689655172414,1.9482758620689655,0.2797194101929937
12.775862068965518,0.2620689655172414,1.9827586206896552,0.27931614522252307
12.775862068965518,0.2620689655172414,2.0172413793103448,0.27890132110899574
12.775862068965518,0.2620689655172414,2.0517241379310347,0.27847499219037736
12.775862068965518,0.2620689655172414,2.086206896551724,0.2780373330228892
12.775862068965518,0.2620689655172414,2.1206896551724137,0.2775886325434106
12.775862068965518,0.2620689655172414,2.155172413793103,0.27712928649109614
12.775862068965518,0.2620689655172414,2.189655172413793,0.2766597883084233
12.775862068965518,0.2620689655172414,2.2241379310344827,0.2761807187760098
12.775862068965518,0.2620689655172414,2.2586206896551726,0.27569273466121136
12.775862068965518,0.2620689655172414,2.293103448275862,0.27519655667626736
12.775862068965518,0.2620689655172414,2.3275862068965516,0.27469295704761537
12.775862068965518,0.2620689655172414,2.362068965517241,0.2741827469935004
12.775862068965518,0.2620689655172414,2.396551724137931,0.2736667643927945
12.775862068965518,0.2620689655172414,2.4310344827586206,0.2731458619050217
12.775862068965518,0.2620689655172414,2.4655172413793105,0.2726208957709895
12.775862068965518,0.2620689655172414,2.5,0.27209271548695235
12.775862068965518,0.27241379310344827,1.5,0.28328007165422003
12.775862068965518,0.27241379310344827,1.5344827586206897,0.28296592428465694
12.775862068965518,0.27241379310344827,1.5689655172413792,0.2826494846815587
12.775862068965518,0.27241379310344827,1.603448275862069,0.2823297627981983
12.775862068965518,0.27241379310344827,1.6379310344827587,0.282005790839406
12.775862068965518,0.27241379310344827,1.6724137931034484,0.28167663650716945
12.775862068965518,0.27241379310344827,1.706896551724138,0.2813414155999781
12.775862068965518,0.27241379310344827,1.7413793103448276,0.280999303763915
12.775862068965518,0.27241379310344827,1.7758620689655173,0.2806495472081962
12.775862068965518,0.27241379310344827,1.8103448275862069,0.28029147221531875
12.775862068965518,0.27241379310344827,1.8448275862068966,0.2799244932967364
12.775862068965518,0.27241379310344827,1.8793103448275863,0.27954811986882794
12.775862068965518,0.27241379310344827,1.9137931034482758,0.27916196135138127
12.775862068965518,0.27241379310344827,1.9482758620689655,0.27876573062120513
12.775862068965518,0.27241379310344827,1.9827586206896552,0.278359245786517
12.775862068965518,0.27241379310344827,2.0172413793103448,0.2779424302827242
12.775862068965518,0.27241379310344827,2.0517241379310347,0.27751531132603763
12.775862068965518,0.27241379310344827,2.086206896551724,0.2770780167970618
12.775862068965518,0.27241379310344827,2.1206896551724137,0.27663077066058944
12.775862068965518,0.27241379310344827,2.155172413793103,0.2761738870594685
12.775862068965518,0.27241379310344827,2.189655172413793,0.2757077632478947
12.775862068965518,0.27241379310344827,2.2241379310344827,0.2752328715521803
12.775862068965518,0.27241379310344827,2.2586206896551726,0.27474975056384954
12.775862068965518,0.27241379310344827,2.293103448275862,0.2742589957803006
12.775862068965518,0.27241379310344827,2.3275862068965516,0.27376124991187795
12.775862068965518,0.27241379310344827,2.362068965517241,0.273257193071114
12.775862068965518,0.27241379310344827,2.396551724137931,0.2727475330502661
12.775862068965518,0.27241379310344827,2.4310344827586206,0.2722329958777132
12.775862068965518,0.27241379310344827,2.4655172413793105,0.27171431682332786
12.775862068965518,0.27241379310344827,2.5,0.27119223199805376
12.775862068965518,0.2827586206896552,1.5,0.2824349690418954
12.775862068965518,0.2827586206896552,1.5344827586206897,0.28210826535907557
12.775862068965518,0.2827586206896552,1.5689655172413792,0.28177936706100154
12.775862068965518,0.2827586206896552,1.603448275862069,0.28144741328430645
12.775862068965518,0.2827586206896552,1.6379310344827587,0.2811115639814018
12.775862068965518,0.2827586206896552,1.6724137931034484,0.28077101090526585
12.775862068965518,0.2827586206896552,1.706896551724138,0.2804249879884638
12.775862068965518,0.2827586206896552,1.7413793103448276,0.28007278095945637
12.775862068965518,0.2827586206896552,1.7758620689655173,0.2797137360549447
12.775862068965518,0.2827586206896552,1.8103448275862069,0.2793472677044202
12.775862068965518,0.2827586206896552,1.8448275862068966,0.27897286508206454
12.775862068965518,0.2827586206896552,1.8793103448275863,0.2785900974419407
12.775862068965518,0.2827586206896552,1.9137931034482758,0.27819861817464037
12.775862068965518,0.2827586206896552,1.9482758620689655,0.27779816754735676
12.775862068965518,0.2827586206896552,1.9827586206896552,0.2773885741139854
12.775862068965518,0.2827586206896552,2.0172413793103448,0.27696975480731467
12.775862068965518,0.2827586206896552,2.0517241379310347,0.2765417137506665
12.775862068965518,0.2827586206896552,2.086206896551724,0.2761045398511503
12.775862068965518,0.2827586206896552,2.1206896551724137,0.2756584032600042
12.775862068965518,0.2827586206896552,2.155172413793103,0.2752035508068296
12.775862068965518,0.2827586206896552,2.189655172413793,0.2747403005329138
12.775862068965518,0.2827586206896552,2.2241379310344827,0.274269035463875
12.775862068965518,0.2827586206896552,2.2586206896551726,0.27379019677291044
12.775862068965518,0.2827586206896552,2.293103448275862,0.27330427649260847
12.775862068965518,0.2827586206896552,2.3275862068965516,0.27281180993556375
12.775862068965518,0.2827586206896552,2.362068965517241,0.27231336798169997
12.775862068965518,0.2827586206896552,2.396551724137931,0.2718095493836204
12.775862068965518,0.2827586206896552,2.4310344827586206,0.2713009732307681
12.775862068965518,0.2827586206896552,2.4655172413793105,0.27078827169914865
12.775862068965518,0.2827586206896552,2.5,0.2702720831966718
12.775862068965518,0.2931034482758621,1.5,0.2815734961945652
12.775862068965518,0.2931034482758621,1.5344827586206897,0.2812350174794861
12.775862068965518,0.2931034482758621,1.5689655172413792,0.2808944589110506
12.775862068965518,0.2931034482758621,1.603448275862069,0.2805510755588361
12.775862068965518,0.2931034482758621,1.6379310344827587,0.28020414093817864
12.775862068965518,0.2931034482758621,1.6724137931034484,0.2798529561412308
12.775862068965518,0.2931034482758621,1.706896551724138,0.27949685843146876
12.775862068965518,0.2931034482758621,1.7413793103448276,0.2791352291779896
12.775862068965518,0.2931034482758621,1.7758620689655173,0.2787675010207133
12.775862068965518,0.2931034482758621,1.8103448275862069,0.27839316417384175
12.775862068965518,0.2931034482758621,1.8448275862068966,0.2780117717915337
12.775862068965518,0.2931034482758621,1.8793103448275863,0.27762294433759
12.775862068965518,0.2931034482758621,1.9137931034482758,0.2772263729189918
12.775862068965518,0.2931034482758621,1.9482758620689655,0.27682182156192414
12.775862068965518,0.2931034482758621,1.9827586206896552,0.2764091284276861
12.775862068965518,0.2931034482758621,2.0172413793103448,0.2759882059847072
12.775862068965518,0.2931034482758621,2.0517241379310347,0.2755590401711817
12.775862068965518,0.2931034482758621,2.086206896551724,0.2751216886003136
12.775862068965518,0.2931034482758621,2.1206896551724137,0.2746762778764622
12.775862068965518,0.2931034482758621,2.155172413793103,0.27422300010492806
12.775862068965518,0.2931034482758621,2.189655172413793,0.2737621086907087
12.775862068965518,0.2931034482758621,2.2241379310344827,0.2732939135314697
12.775862068965518,0.2931034482758621,2.2586206896551726,0.2728187757173548
12.775862068965518,0.2931034482758621,2.293103448275862,0.272337101854559
12.775862068965518,0.2931034482758621,2.3275862068965516,0.27184933813091794
12.775862068965518,0.2931034482758621,2.362068965517241,0.27135596424009145
12.775862068965518,0.2931034482758621,2.396551724137931,0.2708574872762849
12.775862068965518,0.2931034482758621,2.4310344827586206,0.27035443570429796
12.775862068965518,0.2931034482758621,2.4655172413793105,0.26984735350002786
12.775862068965518,0.2931034482758621,2.5,0.26933679454519405
12.775862068965518,0.30344827586206896,1.5,0.28070040261099344
12.775862068965518,0.30344827586206896,1.5344827586206897,0.2803509774808799
12.775862068965518,0.30344827586206896,1.5689655172413792,0.279999583097158
12.775862068965518,0.30344827586206896,1.603448275862069,0.27964557862409267
12.775862068965518,0.30344827586206896,1.6379310344827587,0.2792883389492247
12.775862068965518,0.30344827586206896,1.6724137931034484,0.27892726227941705
12.775862068965518,0.30344827586206896,1.706896551724138,0.2785617772805203
12.775862068965518,0.30344827586206896,1.7413793103448276,0.27819134966189035
12.775862068965518,0.30344827586206896,1.7758620689655173,0.2778154881202708
12.775862068965518,0.30344827586206896,1.8103448275862069,0.2774337495716983
12.775862068965518,0.30344827586206896,1.8448275862068966,0.2770457436145239
12.775862068965518,0.30344827586206896,1.8793103448275863,0.2766511361813806
12.775862068965518,0.30344827586206896,1.9137931034482758,0.2762496523528876
12.775862068965518,0.30344827586206896,1.9482758620689655,0.2758410783205676
12.775862068965518,0.30344827586206896,1.9827586206896552,0.275425262501117
12.775862068965518,0.30344827586206896,2.0172413793103448,0.2750021158182834
12.775862068965518,0.30344827586206896,2.0517241379310347,0.27457161118210666
12.775862068965518,0.30344827586206896,2.086206896551724,0.2741337822078829
12.775862068965518,0.30344827586206896,2.1206896551724137,0.273688721228779
12.775862068965518,0.30344827586206896,2.155172413793103,0.2732365766661155
12.775862068965518,0.30344827586206896,2.189655172413793,0.27277754982993774
12.775862068965518,0.30344827586206896,2.2241379310344827,0.2723118912293352
12.775862068965518,0.30344827586206896,2.2586206896551726,0.2718398964767854
12.775862068965518,0.30344827586206896,2.293103448275862,0.27136190187371173
12.775862068965518,0.30344827586206896,2.3275862068965516,0.2708782797651836
12.775862068965518,0.30344827586206896,2.362068965517241,0.2703894337504618
12.775862068965518,0.30344827586206896,2.396551724137931,0.26989579383288054
12.775862068965518,0.30344827586206896,2.4310344827586206,0.2693978115875732
12.775862068965518,0.30344827586206896,2.4655172413793105,0.2688959554189562
12.775862068965518,0.30344827586206896,2.5,0.26839070597212367
12.775862068965518,0.3137931034482759,1.5,0.27981923386910224
12.775862068965518,0.3137931034482759,1.5344827586206897,0.2794597380952385
12.775862068965518,0.3137931034482759,1.5689655172413792,0.27909836725664383
12.775862068965518,0.3137931034482759,1.603448275862069,0.2787345737997453
12.775862068965518,0.3137931034482759,1.6379310344827587,0.2783678231835605
12.775862068965518,0.3137931034482759,1.6724137931034484,0.277997600194549
12.775862068965518,0.3137931034482759,1.706896551724138,0.27762341488543824
12.775862068965518,0.3137931034482759,1.7413793103448276,0.2772448080583469
12.775862068965518,0.3137931034482759,1.7758620689655173,0.2768613562238345
12.775862068965518,0.3137931034482759,1.8103448275862069,0.2764726759796442
12.775862068965518,0.3137931034482759,1.8448275862068966,0.2760784277649517
12.775862068965518,0.3137931034482759,1.8793103448275863,0.27567831895820577
12.775862068965518,0.3137931034482759,1.9137931034482758,0.2752721062987049
12.775862068965518,0.3137931034482759,1.9482758620689655,0.2748595976238801
12.775862068965518,0.3137931034482759,1.9827586206896552,0.27444065292560893
12.775862068965518,0.3137931034482759,2.0172413793103448,0.27401518473979414
12.775862068965518,0.3137931034482759,2.0517241379310347,0.2735831578935176
12.775862068965518,0.3137931034482759,2.086206896551724,0.2731445886434474
12.775862068965518,0.3137931034482759,2.1206896551724137,0.2726995432474775
12.775862068965518,0.3137931034482759,2.155172413793103,0.2722481360189008
12.775862068965518,0.3137931034482759,2.189655172413793,0.2717905269183771
12.775862068965518,0.3137931034482759,2.2241379310344827,0.2713269187437692
12.775862068965518,0.3137931034482759,2.2586206896551726,0.270857553981204
12.775862068965518,0.3137931034482759,2.293103448275862,0.27038271138268
12.775862068965518,0.3137931034482759,2.3275862068965516,0.26990270233601893
12.775862068965518,0.3137931034482759,2.362068965517241,0.2694178670920762
12.775862068965518,0.3137931034482759,2.396551724137931,0.26892857091183725
12.775862068965518,0.3137931034482759,2.4310344827586206,0.26843520019268385
12.775862068965518,0.3137931034482759,2.4655172413793105,0.267938158628514
12.775862068965518,0.3137931034482759,2.5,0.26743786345304643
12.775862068965518,0.32413793103448274,1.5,0.27893259526316666
12.775862068965518,0.32413793103448274,1.5344827586206897,0.2785639427496659
12.775862068965518,0.32413793103448274,1.5689655172413792,0.2781934871398681
12.775862068965518,0.32413793103448274,1.603448275862069,0.27782076415558066
12.775862068965518,0.32413793103448274,1.6379310344827587,0.27744532004282146
12.775862068965518,0.32413793103448274,1.6724137931034484,0.27706671681122613
12.775862068965518,0.32413793103448274,1.706896551724138,0.27668453717196245
12.775862068965518,0.32413793103448274,1.7413793103448276,0.27629838910926574
12.775862068965518,0.32413793103448274,1.7758620689655173,0.2759079100303075
12.775862068965518,0.32413793103448274,1.8103448275862069,0.2755127704479818
12.775862068965518,0.32413793103448274,1.8448275862068966,0.2751126771613237
12.775862068965518,0.32413793103448274,1.8793103448275863,0.2747073759081387
12.775862068965518,0.32413793103448274,1.9137931034482758,0.2742966534743025
12.775862068965518,0.32413793103448274,1.9482758620689655,0.2738803392535646
12.775862068965518,0.32413793103448274,1.9827586206896552,0.2734583062607019
12.775862068965518,0.32413793103448274,2.0172413793103448,0.2730304716092683
12.775862068965518,0.32413793103448274,2.0517241379310347,0.2725967964729749
12.775862068965518,0.32413793103448274,2.086206896551724,0.272157285556734
12.775862068965518,0.32413793103448274,2.1206896551724137,0.2717119861096005
12.775862068965518,0.32413793103448274,2.155172413793103,0.2712609865172376
12.775862068965518,0.32413793103448274,2.189655172413793,0.2708044145157908
12.775862068965518,0.32413793103448274,2.2241379310344827,0.270342435072531
12.775862068965518,0.32413793103448274,2.2586206896551726,0.26987524798103996
12.775862068965518,0.32413793103448274,2.293103448275862,0.2694030852199531
12.775862068965518,0.32413793103448274,2.3275862068965516,0.2689262081247428
12.775862068965518,0.32413793103448274,2.362068965517241,0.2684449044213557
12.775862068965518,0.32413793103448274,2.396551724137931,0.26795948516900253
12.775862068965518,0.32413793103448274,2.4310344827586206,0.2674702816570071
12.775862068965518,0.32413793103448274,2.4655172413793105,0.2669776422976063
12.775862068965518,0.32413793103448274,2.5,0.26648192955277383
12.775862068965518,0.33448275862068966,1.5,0.27804237554330746
12.775862068965518,0.33448275862068966,1.5344827586206897,0.27766550437701487
12.775862068965518,0.33448275862068966,1.5689655172413792,0.2772868783892643
12.775862068965518,0.33448275862068966,1.603448275862069,0.2769061072661424
12.775862068965518,0.33448275862068966,1.6379310344827587,0.2765228090570615
12.775862068965518,0.33448275862068966,1.6724137931034484,0.27613661450837773
12.775862068965518,0.33448275862068966,1.706896551724138,0.2757471711611059
12.775862068965518,0.33448275862068966,1.7413793103448276,0.2753541471597463
12.775862068965518,0.33448275862068966,1.7758620689655173,0.27495723472697614
12.775862068965518,0.33448275862068966,1.8103448275862069,0.2745561532670521
12.775862068965518,0.33448275862068966,1.8448275862068966,0.2741506520688897
12.775862068965518,0.33448275862068966,1.8793103448275863,0.2737405125878452
12.775862068965518,0.33448275862068966,1.9137931034482758,0.2733255502931517
12.775862068965518,0.33448275862068966,1.9482758620689655,0.27290561607541214
12.775862068965518,0.33448275862068966,1.9827586206896552,0.272480597215763
12.775862068965518,0.33448275862068966,2.0172413793103448,0.27205041792484413
12.775862068965518,0.33448275862068966,2.0517241379310347,0.2716150394657853
12.775862068965518,0.33448275862068966,2.086206896551724,0.27117445988083294
12.775862068965518,0.33448275862068966,2.1206896551724137,0.27072871334589665
12.775862068965518,0.33448275862068966,2.155172413793103,0.27027786918139046
12.775862068965518,0.33448275862068966,2.189655172413793,0.26982203055094
12.775862068965518,0.33448275862068966,2.2241379310344827,0.26936133288209685
12.775862068965518,0.33448275862068966,2.2586206896551726,0.2688959420449442
12.775862068965518,0.33448275862068966,2.293103448275862,0.26842605232553496
12.775862068965518,0.33448275862068966,2.3275862068965516,0.2679518842313681
12.775862068965518,0.33448275862068966,2.362068965517241,0.267473682165755
12.775862068965518,0.33448275862068966,2.396551724137931,0.2669917120068943
12.775862068965518,0.33448275862068966,2.4310344827586206,0.26650625862590216
12.775862068965518,0.33448275862068966,2.4655172413793105,0.266017623375877
12.775862068965518,0.33448275862068966,2.5,0.26552612158161903
12.775862068965518,0.3448275862068966,1.5,0.277149929689152
12.775862068965518,0.3448275862068966,1.5344827586206897,0.2767657862516098
12.775862068965518,0.3448275862068966,1.5689655172413792,0.27637991381913507
12.775862068965518,0.3448275862068966,1.603448275862069,0.27599198738304265
12.775862068965518,0.3448275862068966,1.6379310344827587,0.2756016885002645
12.775862068965518,0.3448275862068966,1.6724137931034484,0.2752087088631286
12.775862068965518,0.3448275862068966,1.706896551724138,0.2748127536888642
12.775862068965518,0.3448275862068966,1.7413793103448276,0.2744135448854592
12.775862068965518,0.3448275862068966,1.7758620689655173,0.2740108239566727
12.775862068965518,0.3448275862068966,1.8103448275862069,0.2736043546154895
12.775862068965518,0.3448275862068966,1.8448275862068966,0.2731939250816398
12.775862068965518,0.3448275862068966,1.8793103448275863,0.27277935004547016
12.775862068965518,0.3448275862068966,1.9137931034482758,0.2723604722865861
12.775862068965518,0.3448275862068966,1.9482758620689655,0.2719371639417365
12.775862068965518,0.3448275862068966,1.9827586206896552,0.27150932742209927
12.775862068965518,0.3448275862068966,2.0172413793103448,0.27107689598527357
12.775862068965518,0.3448275862068966,2.0517241379310347,0.27063983397206776
12.775862068965518,0.3448275862068966,2.086206896551724,0.27019813672238335
12.775862068965518,0.3448275862068966,2.1206896551724137,0.2697518301881373
12.775862068965518,0.3448275862068966,2.155172413793103,0.2693009702642782
12.775862068965518,0.3448275862068966,2.189655172413793,0.268845641861471
12.775862068965518,0.3448275862068966,2.2241379310344827,0.26838595774598645
12.775862068965518,0.3448275862068966,2.2586206896551726,0.2679220571736585
12.775862068965518,0.3448275862068966,2.293103448275862,0.2674541043456682
12.775862068965518,0.3448275862068966,2.3275862068965516,0.26698228671415053
12.775862068965518,0.3448275862068966,2.362068965517241,0.26650681316548064
12.775862068965518,0.3448275862068966,2.396551724137931,0.26602791210840054
12.775862068965518,0.3448275862068966,2.4310344827586206,0.265545829493152
12.775862068965518,0.3448275862068966,2.4655172413793105,0.26506082678627535
12.775862068965518,0.3448275862068966,2.5,0.2645731789241626
12.775862068965518,0.3551724137931035,1.5,0.27625622303235187
12.775862068965518,0.3551724137931035,1.5344827586206897,0.2758657462729243
12.775862068965518,0.3551724137931035,1.5689655172413792,0.2754735466680579
12.775862068965518,0.3551724137931035,1.603448275862069,0.27507935649839177
12.775862068965518,0.3551724137931035,1.6379310344827587,0.27468291316781374
12.775862068965518,0.3551724137931035,1.6724137931034484,0.2742839621296554
12.775862068965518,0.3551724137931035,1.706896551724138,0.273882259678303
12.775862068965518,0.3551724137931035,1.7413793103448276,0.2734775755707844
12.775862068965518,0.3551724137931035,1.7758620689655173,0.273069695447718
12.775862068965518,0.3551724137931035,1.8103448275862069,0.27265842302803117
12.775862068965518,0.3551724137931035,1.8448275862068966,0.2722435820569149
12.775862068965518,0.3551724137931035,1.8793103448275863,0.2718250179916569
12.775862068965518,0.3551724137931035,1.9137931034482758,0.27140259941490064
12.775862068965518,0.3551724137931035,1.9482758620689655,0.2709762191697159
12.775862068965518,0.3551724137931035,1.9827586206896552,0.2705457952152318
12.775862068965518,0.3551724137931035,2.0172413793103448,0.27011127120585493
12.775862068965518,0.3551724137931035,2.0517241379310347,0.26967261680071314
12.775862068965518,0.3551724137931035,2.086206896551724,0.2692298277133712
12.775862068965518,0.3551724137931035,2.1206896551724137,0.2687829255147351
12.775862068965518,0.3551724137931035,2.155172413793103,0.2683319572044928
12.775862068965518,0.3551724137931035,2.189655172413793,0.2678769945684459
12.775862068965518,0.3551724137931035,2.2241379310344827,0.2674181333406521
12.775862068965518,0.3551724137931035,2.2586206896551726,0.2669554921903533
12.775862068965518,0.3551724137931035,2.293103448275862,0.2664892115544756
12.775862068965518,0.3551724137931035,2.3275862068965516,0.2660194523367052
12.775862068965518,0.3551724137931035,2.362068965517241,0.2655463944941339
12.775862068965518,0.3551724137931035,2.396551724137931,0.26507023553214476
12.775862068965518,0.3551724137931035,2.4310344827586206,0.26459118892744343
12.775862068965518,0.3551724137931035,2.4655172413793105,0.26410948249831856
12.775862068965518,0.3551724137931035,2.5,0.26362535674002796
12.775862068965518,0.36551724137931035,1.5,0.2753619411656352
12.775862068965518,0.36551724137931035,1.5344827586206897,0.2749660483703161
12.775862068965518,0.36551724137931035,1.5689655172413792,0.27456842266046555
12.775862068965518,0.36551724137931035,1.603448275862069,0.2741688462378093
12.775862068965518,0.36551724137931035,1.6379310344827587,0.2737671053073428
12.775862068965518,0.36551724137931035,1.6724137931034484,0.2733629924627638
12.775862068965518,0.36551724137931035,1.706896551724138,0.2729563089737093
12.775862068965518,0.36551724137931035,1.7413793103448276,0.2725468669461246
12.775862068965518,0.36551724137931035,1.7758620689655173,0.2721344913304803
12.775862068965518,0.36551724137931035,1.8103448275862069,0.27171902175663576
12.775862068965518,0.36551724137931035,1.8448275862068966,0.27130031417789735
12.775862068965518,0.36551724137931035,1.8793103448275863,0.2708782423109691
12.775862068965518,0.36551724137931035,1.9137931034482758,0.27045269886224843
12.775862068965518,0.36551724137931035,1.9482758620689655,0.2700235965347385
12.775862068965518,0.36551724137931035,1.9827586206896552,0.2695908688133968
12.775862068965518,0.36551724137931035,2.0172413793103448,0.26915447052994323
12.775862068965518,0.36551724137931035,2.0517241379310347,0.268714378211169
12.775862068965518,0.36551724137931035,2.086206896551724,0.26827059021745603
12.775862068965518,0.36551724137931035,2.1206896551724137,0.26782312668043956
12.775862068965518,0.36551724137931035,2.155172413793103,0.2673720292507828
12.775862068965518,0.36551724137931035,2.189655172413793,0.2669173606686254
12.775862068965518,0.36551724137931035,2.2241379310344827,0.26645920417050195
12.775862068965518,0.36551724137931035,2.2586206896551726,0.26599766274747993
12.775862068965518,0.36551724137931035,2.293103448275862,0.26553285826993117
12.775862068965518,0.36551724137931035,2.3275862068965516,0.26506493049463536
12.775862068965518,0.36551724137931035,2.362068965517241,0.2645940359699975
12.775862068965518,0.36551724137931035,2.396551724137931,0.2641203468550014
12.775862068965518,0.36551724137931035,2.4310344827586206,0.2636440496671364
12.775862068965518,0.36551724137931035,2.4655172413793105,0.2631653439739187
12.775862068965518,0.36551724137931035,2.5,0.2626844410419763
12.775862068965518,0.3758620689655172,1.5,0.27446757110321374
12.775862068965518,0.3758620689655172,1.5344827586206897,0.27406714589222364
12.775862068965518,0.3758620689655172,1.5689655172413792,0.27366496506660276
12.775862068965518,0.3758620689655172,1.603448275862069,0.2732608540331624
12.775862068965518,0.3758620689655172,1.6379310344827587,0.27285464135914056
12.775862068965518,0.3758620689655172,1.6724137931034484,0.27244616070514877
12.775862068965518,0.3758620689655172,1.706896551724138,0.2720352526882421
12.775862068965518,0.3758620689655172,1.7413793103448276,0.2716217666519067
12.775862068965518,0.3758620689655172,1.7758620689655173,0.27120556232240567
12.775862068965518,0.3758620689655172,1.8103448275862069,0.270786511333848
12.775862068965518,0.3758620689655172,1.8448275862068966,0.27036449860729417
12.775862068965518,0.3758620689655172,1.8793103448275863,0.26993942357231315
12.775862068965518,0.3758620689655172,1.9137931034482758,0.26951120122237127
12.775862068965518,0.3758620689655172,1.9482758620689655,0.26907976299839037
12.775862068965518,0.3758620689655172,1.9827586206896552,0.26864505749754747
12.775862068965518,0.3758620689655172,2.0172413793103448,0.2682070510069932
12.775862068965518,0.3758620689655172,2.0517241379310347,0.26776572786447544
12.775862068965518,0.3758620689655172,2.086206896551724,0.26732109065004983
12.775862068965518,0.3758620689655172,2.1206896551724137,0.26687316021477286
12.775862068965518,0.3758620689655172,2.155172413793103,0.2664219755540155
12.775862068965518,0.3758620689655172,2.189655172413793,0.26596759353419214
12.775862068965518,0.3758620689655172,2.2241379310344827,0.2655100884829017
12.775862068965518,0.3758620689655172,2.2586206896551726,0.2650495516531462
12.775862068965518,0.3758620689655172,2.293103448275862,0.26458609057296584
12.775862068965518,0.3758620689655172,2.3275862068965516,0.26411982829213326
12.775862068965518,0.3758620689655172,2.362068965517241,0.2636509025376823
12.775862068965518,0.3758620689655172,2.396551724137931,0.26317946479004795
12.775862068965518,0.3758620689655172,2.4310344827586206,0.26270567929138505
12.775862068965518,0.3758620689655172,2.4655172413793105,0.2622297219973249
12.775862068965518,0.3758620689655172,2.5,0.2617517794829456
